Date,HB,HBName,DailyPositive,CumulativePositive,CrudeRatePositive,CrudeRate7DayPositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,DailyNegative,CumulativeNegative,CrudeRateNegative,TotalTests,PositiveTests,PositivePercentage,PositivePercentage7Day,TotalPillar1,TotalPillar2,HospitalAdmissions,HospitalAdmissionsQF,ICUAdmissions,ICUAdmissionsQF,PositivePillar1,PositivePillar2
20200311,S08000015,NHS Ayrshire and Arran,0,4,1.0869860594037881,0.8152395445528412,0,0,0,32,180,48.91437267317047,46,0,0,2,46,0,,:,,:,0,0
20200311,S08000016,NHS Borders,1,2,1.7355085039916698,1.7355085039916698,0,0,0,17,87,75.49461992363763,26,4,15.384615384615385,7.575757575757576,26,0,,:,,:,4,0
20200311,S08000017,NHS Dumfries and Galloway,0,0,0,0,0,0,0,17,135,91.0378312765527,23,0,0,0,23,0,,:,,:,0,0
20200311,S08000019,NHS Forth Valley,0,8,2.614977282384859,1.634360801490537,0,0,0,18,224,73.21936390677607,35,1,2.857142857142857,10.2803738317757,35,0,,:,,:,1,0
20200311,S08000020,NHS Grampian,0,8,1.3662368713175648,0.6831184356587824,0,0,0,15,182,31.081888822474596,30,1,3.3333333333333335,15.555555555555555,30,0,,:,,:,1,0
20200311,S08000022,NHS Highland,1,2,0.6233248145608676,0.6233248145608676,0,0,0,25,131,40.82777535373683,34,1,2.941176470588235,2.127659574468085,34,0,,:,,:,1,0
20200311,S08000024,NHS Lothian,6,18,1.9726243575272058,1.8630341154423609,0,0,0,101,725,79.45292551151245,194,18,9.278350515463918,6.6350710900473935,194,0,,:,,:,18,0
20200311,S08000025,NHS Orkney,0,0,0,0,0,0,0,0,9,40.17857142857143,0,0,0,0,0,0,,:,,:,0,0
20200311,S08000026,NHS Shetland,0,11,48.09794490599038,48.09794490599038,0,0,0,3,16,69.96064713598601,10,1,10,33.33333333333333,10,0,,:,,:,1,0
20200311,S08000028,NHS Western Isles,0,0,0,0,0,0,0,1,8,30.18867924528302,1,0,0,0,1,0,,:,,:,0,0
20200311,S08000029,NHS Fife,1,4,1.0691470879106193,0.5345735439553096,0,0,0,14,147,39.29115548071526,19,1,5.263157894736842,4.166666666666666,19,0,,:,,:,1,0
20200311,S08000030,NHS Tayside,0,4,0.9602688752850798,0.7202016564638098,0,0,0,21,196,47.05317488896891,45,2,4.444444444444445,7.103825136612022,45,0,,:,,:,2,0
20200311,S08000031,NHS Greater Glasgow and Clyde,11,22,1.8561641524079513,1.771793054571226,0,0,0,119,805,67.91873375856366,215,22,10.232558139534884,6.2015503875969,215,0,,:,,:,22,0
20200311,S08000032,NHS Lanarkshire,5,9,1.3595987672971175,1.3595987672971175,0,0,0,44,314,47.43489032569944,63,7,11.11111111111111,8.571428571428571,63,0,,:,,:,7,0
20200311,S92000003,Scotland,25,92,1.6831320892791801,1.4452982070984266,0,0,0,427,3159,57.79363336992316,741,58,7.827260458839406,7.117181883537024,741,0,29,"",1,"",58,0
20200312,S08000015,NHS Ayrshire and Arran,3,7,1.9022256039566294,1.6304790891056824,0,0,0,28,208,56.52327508899698,43,3,6.976744186046512,3.4090909090909087,43,0,,:,,:,3,0
20200312,S08000016,NHS Borders,2,4,3.4710170079833396,3.4710170079833396,0,0,0,13,100,86.77542519958348,21,2,9.523809523809524,8.13953488372093,21,0,,:,,:,2,0
20200312,S08000017,NHS Dumfries and Galloway,0,0,0,0,0,0,0,21,156,105.19927169734977,23,0,0,0,23,0,,:,,:,0,0
20200312,S08000019,NHS Forth Valley,0,8,2.614977282384859,1.634360801490537,0,0,0,40,264,86.29425031870036,78,7,8.974358974358974,10.583941605839415,78,0,,:,,:,7,0
20200312,S08000020,NHS Grampian,5,13,2.2201349158910424,1.5370164802322603,0,0,0,21,203,34.6682606096832,45,9,20,16.969696969696972,45,0,,:,,:,9,0
20200312,S08000022,NHS Highland,0,2,0.6233248145608676,0.6233248145608676,0,0,0,25,156,48.61933553574768,35,0,0,1.694915254237288,35,0,,:,,:,0,0
20200312,S08000024,NHS Lothian,5,23,2.5205755679514295,2.410985325866585,1,1,0.10959024208484476,129,854,93.59006674045743,198,11,5.555555555555555,6.508135168961202,198,0,,:,,:,11,0
20200312,S08000025,NHS Orkney,0,0,0,0,0,0,0,0,9,40.17857142857143,0,0,0,0,0,0,,:,,:,0,0
20200312,S08000026,NHS Shetland,0,11,48.09794490599038,48.09794490599038,0,0,0,4,20,87.4508089199825,5,0,0,31.11111111111111,5,0,,:,,:,0,0
20200312,S08000028,NHS Western Isles,0,0,0,0,0,0,0,6,14,52.83018867924528,7,0,0,0,7,0,,:,,:,0,0
20200312,S08000029,NHS Fife,4,8,2.1382941758212386,1.603720631865929,0,0,0,10,157,41.96402320049181,23,6,26.08695652173913,9.090909090909092,23,0,,:,,:,6,0
20200312,S08000030,NHS Tayside,9,13,3.1208738446765096,2.8808066258552394,0,0,0,28,224,53.77505701596447,76,18,23.684210526315788,12.663755458515283,76,0,,:,,:,18,0
20200312,S08000031,NHS Greater Glasgow and Clyde,10,32,2.6998751307752014,2.5311329351017515,0,0,0,147,952,80.32128514056225,261,24,9.195402298850574,7.415254237288135,261,0,,:,,:,24,0
20200312,S08000032,NHS Lanarkshire,0,9,1.3595987672971175,1.2085322375974379,0,0,0,55,369,55.74354945918182,78,0,0,7.05521472392638,78,0,,:,,:,0,0
20200312,S92000003,Scotland,38,130,2.3783388218075374,2.103915111598975,1,1,0.018294914013904134,527,3686,67.43505305525065,893,80,8.958566629339305,7.9202112056321505,893,0,24,"",0,"",80,0
20200313,S08000015,NHS Ayrshire and Arran,1,8,2.1739721188075762,1.9022256039566294,0,0,0,30,238,64.6756705345254,47,2,4.25531914893617,3.8095238095238098,47,0,,:,,:,2,0
20200313,S08000016,NHS Borders,1,5,4.338771259979174,4.338771259979174,0,0,0,13,113,98.05623047552932,20,1,5,7.920792079207921,20,0,,:,,:,1,0
20200313,S08000017,NHS Dumfries and Galloway,0,0,0,0,0,0,0,24,180,121.3837750354036,26,0,0,0,26,0,,:,,:,0,0
20200313,S08000019,NHS Forth Valley,3,11,3.5955937632791812,2.614977282384859,0,0,0,25,289,94.46605432615304,48,7,14.583333333333334,11.971830985915492,48,0,,:,,:,7,0
20200313,S08000020,NHS Grampian,3,16,2.7324737426351295,2.0493553069763473,0,0,0,22,225,38.42541200580651,36,6,16.666666666666664,17.36842105263158,36,0,,:,,:,6,0
20200313,S08000022,NHS Highland,4,6,1.8699744436826031,1.8699744436826031,0,0,0,16,172,53.605934052234616,21,4,19.047619047619047,4.580152671755725,21,0,,:,,:,4,0
20200313,S08000024,NHS Lothian,3,26,2.8493462942059637,2.5205755679514295,0,1,0.10959024208484476,102,956,104.76827143311161,148,7,4.72972972972973,6.153846153846154,148,0,,:,,:,7,0
20200313,S08000025,NHS Orkney,0,0,0,0,0,0,0,0,9,40.17857142857143,0,0,0,0,0,0,,:,,:,0,0
20200313,S08000026,NHS Shetland,11,22,96.19588981198076,87.4508089199825,0,0,0,16,36,157.41145605596853,27,11,40.74074074074074,32.857142857142854,27,0,,:,,:,11,0
20200313,S08000028,NHS Western Isles,0,0,0,0,0,0,0,1,15,56.60377358490566,1,0,0,0,1,0,,:,,:,0,0
20200313,S08000029,NHS Fife,1,9,2.4055809477988936,1.871007403843584,0,0,0,24,181,48.37890572795552,30,1,3.3333333333333335,7.874015748031496,30,0,,:,,:,1,0
20200313,S08000030,NHS Tayside,2,15,3.6010082823190492,3.3609410634977794,0,0,0,39,263,63.13767854999399,62,4,6.451612903225806,12.8,62,0,,:,,:,4,0
20200313,S08000031,NHS Greater Glasgow and Clyde,11,43,3.6279572069791777,3.374843913469002,0,0,0,161,1113,93.90503189227499,252,28,11.11111111111111,8.858447488584476,252,0,,:,,:,28,0
20200313,S08000032,NHS Lanarkshire,8,17,2.5681310048945556,2.265997945495196,0,0,0,70,439,66.3182065381594,91,9,9.89010989010989,8.051948051948052,91,0,,:,,:,9,0
20200313,S92000003,Scotland,48,178,3.2564946944749362,2.872301500182949,0,1,0.018294914013904134,543,4229,77.36919136480059,809,80,9.88875154511743,8.680020544427324,809,0,25,"",0,"",80,0
20200314,S08000015,NHS Ayrshire and Arran,0,8,2.1739721188075762,1.6304790891056824,0,0,0,24,262,71.19758689094813,28,0,0,3.1390134529147984,28,0,,:,,:,0,0
20200314,S08000016,NHS Borders,0,5,4.338771259979174,4.338771259979174,0,0,0,8,121,104.998264491496,11,0,0,7.2727272727272725,11,0,,:,,:,0,0
20200314,S08000017,NHS Dumfries and Galloway,0,0,0,0,0,0,0,17,197,132.84779823319172,35,0,0,0,35,0,,:,,:,0,0
20200314,S08000019,NHS Forth Valley,4,15,4.903082404471611,3.9224659235772887,0,0,0,26,315,102.96473049390383,56,4,7.142857142857142,11.464968152866243,56,0,,:,,:,4,0
20200314,S08000020,NHS Grampian,0,16,2.7324737426351295,1.707796089146956,0,0,0,15,240,40.987106139526944,16,0,0,15.706806282722512,16,0,,:,,:,0,0
20200314,S08000022,NHS Highland,0,6,1.8699744436826031,1.8699744436826031,0,0,0,13,185,57.65754534688026,18,0,0,4.195804195804196,18,0,,:,,:,0,0
20200314,S08000024,NHS Lothian,3,29,3.178117020460498,2.6301658100362744,0,1,0.10959024208484476,53,1009,110.57655426360837,71,3,4.225352112676056,5.894962486602358,71,0,,:,,:,3,0
20200314,S08000025,NHS Orkney,0,0,0,0,0,0,0,0,9,40.17857142857143,0,0,0,0,0,0,,:,,:,0,0
20200314,S08000026,NHS Shetland,2,24,104.940970703979,96.19588981198076,0,0,0,4,40,174.901617839965,6,2,33.33333333333333,33.78378378378378,6,0,,:,,:,2,0
20200314,S08000028,NHS Western Isles,0,0,0,0,0,0,0,1,16,60.37735849056604,1,0,0,0,1,0,,:,,:,0,0
20200314,S08000029,NHS Fife,0,9,2.4055809477988936,1.871007403843584,0,0,0,8,189,50.51719990377676,14,0,0,7.199999999999999,14,0,,:,,:,0,0
20200314,S08000030,NHS Tayside,1,16,3.841075501140319,3.6010082823190492,0,0,0,20,283,67.9390229264194,26,1,3.8461538461538463,12.359550561797752,26,0,,:,,:,1,0
20200314,S08000031,NHS Greater Glasgow and Clyde,5,48,4.049812696162802,3.7966994026526275,2,2,0.16874219567345008,114,1227,103.52333704566163,185,6,3.2432432432432434,8.097165991902834,185,0,,:,,:,6,0
20200314,S08000032,NHS Lanarkshire,4,21,3.1723971236932744,2.719197534594235,0,0,0,34,473,71.45446854794851,58,4,6.896551724137931,7.6923076923076925,58,0,,:,,:,4,0
20200314,S92000003,Scotland,19,197,3.6040980607391147,3.110135382363703,2,3,0.054884742041712405,337,4566,83.53457738748628,525,20,3.8095238095238098,8.117114972625565,525,0,21,"",1,"",20,0
20200315,S08000015,NHS Ayrshire and Arran,1,9,2.4457186336585233,1.9022256039566294,0,0,0,21,283,76.90426370281801,27,3,11.11111111111111,4.166666666666666,27,0,,:,,:,3,0
20200315,S08000016,NHS Borders,0,5,4.338771259979174,4.338771259979174,0,0,0,12,133,115.41131551544602,14,0,0,6.722689075630252,14,0,,:,,:,0,0
20200315,S08000017,NHS Dumfries and Galloway,1,1,0.6743543057522422,0.6743543057522422,0,0,0,9,206,138.9169869849619,22,2,9.090909090909092,1.1904761904761905,22,0,,:,,:,2,0
20200315,S08000019,NHS Forth Valley,2,17,5.556826725067826,4.576210244173504,0,0,0,19,334,109.17530153956787,35,4,11.428571428571429,11.214953271028037,35,0,,:,,:,4,0
20200315,S08000020,NHS Grampian,1,17,2.9032533515498247,1.707796089146956,0,0,0,14,254,43.37802066433268,19,1,5.263157894736842,13.77551020408163,19,0,,:,,:,1,0
20200315,S08000022,NHS Highland,0,6,1.8699744436826031,1.8699744436826031,0,0,0,9,194,60.46250701240417,11,0,0,4.081632653061225,11,0,,:,,:,0,0
20200315,S08000024,NHS Lothian,2,31,3.397297504630188,2.6301658100362744,0,1,0.10959024208484476,50,1059,116.05606636785059,78,2,2.564102564102564,5.612244897959184,78,0,,:,,:,2,0
20200315,S08000025,NHS Orkney,0,0,0,0,0,0,0,1,10,44.64285714285714,1,0,0,0,1,0,,:,,:,0,0
20200315,S08000026,NHS Shetland,0,24,104.940970703979,96.19588981198076,0,0,0,0,40,174.901617839965,2,1,50,34.66666666666667,2,0,,:,,:,1,0
20200315,S08000028,NHS Western Isles,0,0,0,0,0,0,0,1,17,64.15094339622642,1,0,0,0,1,0,,:,,:,0,0
20200315,S08000029,NHS Fife,2,11,2.940154491754203,2.4055809477988936,0,0,0,10,199,53.19006762355331,14,2,14.285714285714285,8.333333333333332,14,0,,:,,:,2,0
20200315,S08000030,NHS Tayside,2,18,4.321209938782859,4.081142719961589,0,0,0,16,299,71.78009842755972,22,3,13.636363636363635,12.5,22,0,,:,,:,3,0
20200315,S08000031,NHS Greater Glasgow and Clyde,1,49,4.134183793999528,3.8810705004893524,0,2,0.16874219567345008,80,1307,110.27302487259965,133,10,7.518796992481203,8.15548780487805,133,0,,:,,:,10,0
20200315,S08000032,NHS Lanarkshire,0,21,3.1723971236932744,2.719197534594235,0,0,0,34,507,76.59073055773763,49,0,0,6.349206349206349,49,0,,:,,:,0,0
20200315,S92000003,Scotland,12,209,3.823637028905964,3.2747896084888404,0,3,0.054884742041712405,276,4842,88.58397365532383,428,28,6.5420560747663545,7.933288257831868,428,0,16,"",1,"",28,0
20200316,S08000015,NHS Ayrshire and Arran,2,11,2.9892116633604173,2.1739721188075762,0,0,0,40,323,87.77412429685589,50,2,4,4.135338345864661,50,0,,:,,:,2,0
20200316,S08000016,NHS Borders,0,5,4.338771259979174,3.4710170079833396,0,0,0,4,137,118.88233252342935,6,0,0,6.363636363636363,6,0,,:,,:,0,0
20200316,S08000017,NHS Dumfries and Galloway,2,3,2.023062917256727,2.023062917256727,0,0,0,18,224,151.05536448850225,43,4,9.30232558139535,3.1746031746031744,43,0,,:,,:,4,0
20200316,S08000019,NHS Forth Valley,1,18,5.883698885365933,4.903082404471611,0,0,0,30,364,118.9814663485111,54,3,5.555555555555555,10.256410256410255,54,0,,:,,:,3,0
20200316,S08000020,NHS Grampian,0,17,2.9032533515498247,1.707796089146956,0,0,0,22,276,47.13517206045598,28,0,0,12.62135922330097,28,0,,:,,:,0,0
20200316,S08000022,NHS Highland,0,6,1.8699744436826031,1.8699744436826031,0,0,0,22,216,67.3190799725737,23,0,0,3.7037037037037033,23,0,,:,,:,0,0
20200316,S08000024,NHS Lothian,1,32,3.5068877467150323,2.410985325866585,1,2,0.21918048416968952,84,1143,125.26164670297757,122,2,1.639344262295082,5.072463768115942,122,0,,:,,:,2,0
20200316,S08000025,NHS Orkney,0,0,0,0,0,0,0,0,10,44.64285714285714,0,0,0,0,0,0,,:,,:,0,0
20200316,S08000026,NHS Shetland,0,24,104.940970703979,78.70572802798426,0,0,0,12,52,227.37210319195455,13,0,0,27.77777777777778,13,0,,:,,:,0,0
20200316,S08000028,NHS Western Isles,0,0,0,0,0,0,0,3,20,75.47169811320754,3,0,0,0,3,0,,:,,:,0,0
20200316,S08000029,NHS Fife,0,11,2.940154491754203,2.1382941758212386,0,0,0,29,228,60.9413840109053,33,0,0,6.329113924050633,33,0,,:,,:,0,0
20200316,S08000030,NHS Tayside,2,20,4.801344376425399,3.841075501140319,0,0,0,40,339,81.38278718041052,49,2,4.081632653061225,10.158730158730158,49,0,,:,,:,2,0
20200316,S08000031,NHS Greater Glasgow and Clyde,8,57,4.809152576693328,4.302925989672978,0,2,0.16874219567345008,148,1455,122.75994735243495,216,17,7.87037037037037,8.161816891412348,216,0,,:,,:,17,0
20200316,S08000032,NHS Lanarkshire,5,26,3.927729772191673,3.474530183092634,0,0,0,50,557,84.14405704272161,73,5,6.8493150684931505,6.342494714587738,73,0,,:,,:,5,0
20200316,S92000003,Scotland,21,230,4.20783022319795,3.3662641785583602,1,4,0.07317965605561653,502,5344,97.76802049030368,713,35,4.908835904628331,7.4089844581647855,713,0,33,"",3,"",35,0
20200317,S08000015,NHS Ayrshire and Arran,5,16,4.3479442376151525,3.260958178211365,1,1,0.27174651485094703,50,373,101.36145003940325,67,5,7.462686567164178,4.870129870129871,67,0,,:,,:,5,0
20200317,S08000016,NHS Borders,0,5,4.338771259979174,3.4710170079833396,0,0,0,17,154,133.63415480735856,19,0,0,5.982905982905983,19,0,,:,,:,0,0
20200317,S08000017,NHS Dumfries and Galloway,3,6,4.046125834513454,4.046125834513454,0,0,0,40,264,178.02953671859197,94,6,6.382978723404255,4.511278195488721,94,0,,:,,:,6,0
20200317,S08000019,NHS Forth Valley,3,21,6.864315366260255,4.249338083875396,0,0,0,39,403,131.7294806001373,64,3,4.6875,7.837837837837839,64,0,,:,,:,3,0
20200317,S08000020,NHS Grampian,2,19,3.244812569379216,1.8785756980616513,0,0,0,27,303,51.74622150115276,31,2,6.451612903225806,9.268292682926829,31,0,,:,,:,2,0
20200317,S08000022,NHS Highland,1,7,2.181636850963037,1.8699744436826031,0,0,0,20,236,73.55232811818239,24,1,4.166666666666666,3.614457831325301,24,0,,:,,:,1,0
20200317,S08000024,NHS Lothian,5,37,4.054838957139257,2.7397560521211193,0,2,0.21918048416968952,95,1238,135.6727197010378,138,6,4.3478260869565215,5.1633298208640674,138,0,,:,,:,6,0
20200317,S08000025,NHS Orkney,0,0,0,0,0,0,0,0,10,44.64285714285714,0,0,0,0,0,0,,:,,:,0,0
20200317,S08000026,NHS Shetland,0,24,104.940970703979,56.84302579798864,0,0,0,12,64,279.84258854394403,14,0,0,19.480519480519483,14,0,,:,,:,0,0
20200317,S08000028,NHS Western Isles,0,0,0,0,0,0,0,2,22,83.0188679245283,2,0,0,0,2,0,,:,,:,0,0
20200317,S08000029,NHS Fife,1,12,3.207441263731858,2.4055809477988936,0,0,0,21,249,66.55440622243606,29,1,3.4482758620689653,6.790123456790123,29,0,,:,,:,1,0
20200317,S08000030,NHS Tayside,3,23,5.5215460328892085,4.561277157604128,0,0,0,32,371,89.06493818269115,44,3,6.8181818181818175,10.185185185185185,44,0,,:,,:,3,0
20200317,S08000031,NHS Greater Glasgow and Clyde,13,70,5.905976848570754,4.977894772366779,0,2,0.16874219567345008,151,1606,135.49998312578043,233,26,11.158798283261802,8.896321070234112,233,0,,:,,:,26,0
20200317,S08000032,NHS Lanarkshire,7,33,4.985195480089431,4.380929361290713,1,1,0.15106652969967974,60,617,93.2080488247024,94,9,9.574468085106384,6.719367588932807,94,0,,:,,:,9,0
20200317,S92000003,Scotland,43,273,4.994511525795828,3.7687522868642516,2,6,0.10976948408342481,566,5910,108.12294182217343,853,62,7.268464243845251,7.315598548972188,853,0,42,"",1,"",62,0
20200318,S08000015,NHS Ayrshire and Arran,4,20,5.434930297018941,4.3479442376151525,0,1,0.27174651485094703,53,426,115.76401532650343,68,4,5.88235294117647,5.757575757575758,68,0,,:,,:,4,0
20200318,S08000016,NHS Borders,2,7,6.074279763970844,4.338771259979174,0,0,0,17,171,148.38597709128774,24,2,8.333333333333332,4.3478260869565215,24,0,,:,,:,2,0
20200318,S08000017,NHS Dumfries and Galloway,3,9,6.06918875177018,6.06918875177018,0,0,0,71,335,225.90869242700117,148,6,4.054054054054054,4.603580562659847,148,0,,:,,:,6,0
20200318,S08000019,NHS Forth Valley,6,27,8.825548328048901,6.21057104566404,0,0,0,33,436,142.51626188997483,69,8,11.594202898550725,8.91089108910891,69,0,,:,,:,8,0
20200318,S08000020,NHS Grampian,1,20,3.415592178293912,2.0493553069763473,0,0,0,27,330,56.35727094184954,31,1,3.225806451612903,9.223300970873787,31,0,,:,,:,1,0
20200318,S08000022,NHS Highland,1,8,2.4932992582434705,1.8699744436826031,0,0,0,25,261,81.34388830019323,34,2,5.88235294117647,4.216867469879518,34,0,,:,,:,2,0
20200318,S08000024,NHS Lothian,4,41,4.493199925478635,2.5205755679514295,0,2,0.21918048416968952,63,1301,142.57690495238305,103,7,6.796116504854369,4.428904428904429,103,0,,:,,:,7,0
20200318,S08000025,NHS Orkney,0,0,0,0,0,0,0,1,11,49.10714285714286,1,0,0,0,1,0,,:,,:,0,0
20200318,S08000026,NHS Shetland,0,24,104.940970703979,56.84302579798864,0,0,0,17,81,354.1757761259292,19,0,0,16.27906976744186,19,0,,:,,:,0,0
20200318,S08000028,NHS Western Isles,0,0,0,0,0,0,0,2,24,90.56603773584905,2,0,0,0,2,0,,:,,:,0,0
20200318,S08000029,NHS Fife,2,14,3.742014807687168,2.6728677197765482,0,0,0,23,272,72.70200197792211,32,3,9.375,7.428571428571429,32,0,,:,,:,3,0
20200318,S08000030,NHS Tayside,4,27,6.481814908174289,5.5215460328892085,0,0,0,23,394,94.58648421558036,38,4,10.526315789473683,11.041009463722396,38,0,,:,,:,4,0
20200318,S08000031,NHS Greater Glasgow and Clyde,7,77,6.496574533427829,4.640410381019878,0,2,0.16874219567345008,127,1733,146.2151125510445,227,11,4.845814977973569,8.09555408095554,227,0,,:,,:,11,0
20200318,S08000032,NHS Lanarkshire,7,40,6.04266118798719,4.683062420690072,0,1,0.15106652969967974,59,676,102.12097407698349,99,8,8.080808080808081,6.4575645756457565,99,0,,:,,:,8,0
20200318,S92000003,Scotland,41,314,5.744603000365898,4.061470911086718,0,6,0.10976948408342481,541,6451,118.02049030369558,895,56,6.256983240223464,7.056293979671619,895,0,43,"",3,"",56,0
20200319,S08000015,NHS Ayrshire and Arran,3,23,6.250169841571782,4.3479442376151525,0,1,0.27174651485094703,52,478,129.89483409875268,68,3,4.411764705882353,5.352112676056338,68,0,,:,,:,3,0
20200319,S08000016,NHS Borders,1,8,6.942034015966679,3.4710170079833396,0,0,0,13,184,159.6667823672336,18,1,5.555555555555555,3.571428571428571,18,0,,:,,:,1,0
20200319,S08000017,NHS Dumfries and Galloway,5,14,9.44096028053139,9.44096028053139,0,0,0,58,393,265.0212421606312,138,8,5.797101449275362,5.138339920948617,138,0,,:,,:,8,0
20200319,S08000019,NHS Forth Valley,2,29,9.479292648645115,6.864315366260255,1,1,0.3268721602981074,41,477,155.91802046219723,57,2,3.508771929824561,8.093994778067886,57,0,,:,,:,2,0
20200319,S08000020,NHS Grampian,0,20,3.415592178293912,1.195457262402869,1,1,0.1707796089146956,21,351,59.94364272905815,25,0,0,5.376344086021505,25,0,,:,,:,0,0
20200319,S08000022,NHS Highland,1,9,2.8049616655239045,2.181636850963037,0,0,0,28,289,90.07043570404538,38,2,5.263157894736842,5.325443786982249,38,0,,:,,:,2,0
20200319,S08000024,NHS Lothian,5,46,5.041151135902859,2.5205755679514295,0,2,0.21918048416968952,87,1388,152.11125601376452,130,7,5.384615384615385,4.30379746835443,130,0,,:,,:,7,0
20200319,S08000025,NHS Orkney,0,0,0,0,0,0,0,0,11,49.10714285714286,0,0,0,0,0,0,,:,,:,0,0
20200319,S08000026,NHS Shetland,0,24,104.940970703979,56.84302579798864,0,0,0,11,92,402.27372103191954,11,0,0,15.217391304347828,11,0,,:,,:,0,0
20200319,S08000028,NHS Western Isles,0,0,0,0,0,0,0,3,27,101.88679245283019,4,0,0,0,4,0,,:,,:,0,0
20200319,S08000029,NHS Fife,1,15,4.009301579664822,1.871007403843584,0,0,0,34,306,81.78975222516237,41,1,2.4390243902439024,4.145077720207254,41,0,,:,,:,1,0
20200319,S08000030,NHS Tayside,4,31,7.442083783459369,4.321209938782859,0,0,0,74,468,112.35145840835435,93,4,4.301075268817205,6.287425149700598,93,0,,:,,:,4,0
20200319,S08000031,NHS Greater Glasgow and Clyde,23,100,8.437109783672504,5.737234652897303,1,3,0.25311329351017514,136,1869,157.68958185683914,246,26,10.569105691056912,8.310991957104557,246,0,,:,,:,26,0
20200319,S08000032,NHS Lanarkshire,5,45,6.797993836485587,5.43839506918847,0,1,0.15106652969967974,38,714,107.86150220557134,77,7,9.090909090909092,7.763401109057301,77,0,,:,,:,7,0
20200319,S92000003,Scotland,50,364,6.659348701061106,4.281009879253568,3,9,0.16465422612513722,596,7047,128.92425905598245,946,61,6.4482029598308666,6.616366802089379,946,0,42,"",4,"",61,0
20200320,S08000015,NHS Ayrshire and Arran,4,27,7.33715590097557,5.163183782167994,0,1,0.27174651485094703,42,520,141.30818772249245,57,4,7.017543859649122,5.7534246575342465,57,0,,:,,:,4,0
20200320,S08000016,NHS Borders,2,10,8.677542519958347,4.338771259979174,0,0,0,13,197,170.94758764317945,19,2,10.526315789473683,4.504504504504505,19,0,,:,,:,2,0
20200320,S08000017,NHS Dumfries and Galloway,5,19,12.8127318092926,12.8127318092926,0,0,0,62,455,306.83120911727025,148,8,5.405405405405405,5.414012738853503,148,0,,:,,:,8,0
20200320,S08000019,NHS Forth Valley,8,37,12.094269931029974,8.498676167750792,2,3,0.9806164808943222,42,519,169.64665119471775,83,11,13.253012048192772,8.373205741626794,83,0,,:,,:,11,0
20200320,S08000020,NHS Grampian,3,23,3.9279310050379985,1.195457262402869,0,1,0.1707796089146956,28,379,64.72547177866963,35,3,8.571428571428571,3.783783783783784,35,0,,:,,:,3,0
20200320,S08000022,NHS Highland,1,10,3.116624072804338,1.2466496291217353,0,0,0,31,320,99.73197032973881,37,1,2.7027027027027026,3.2432432432432434,37,0,,:,,:,1,0
20200320,S08000024,NHS Lothian,10,56,6.137053556751307,3.2877072625453434,0,2,0.21918048416968952,74,1462,160.22093392804305,118,13,11.016949152542372,5.263157894736842,118,0,,:,,:,13,0
20200320,S08000025,NHS Orkney,0,0,0,0,0,0,0,0,11,49.10714285714286,0,0,0,0,0,0,,:,,:,0,0
20200320,S08000026,NHS Shetland,0,24,104.940970703979,8.745080891998251,0,0,0,4,96,419.763882815916,4,0,0,4.3478260869565215,4,0,,:,,:,0,0
20200320,S08000028,NHS Western Isles,0,0,0,0,0,0,0,2,29,109.43396226415095,3,0,0,0,3,0,,:,,:,0,0
20200320,S08000029,NHS Fife,7,22,5.880308983508406,3.474728035709513,0,0,0,37,343,91.67936278833561,54,7,12.962962962962962,6.451612903225806,54,0,,:,,:,7,0
20200320,S08000030,NHS Tayside,10,41,9.842755971672068,6.241747689353019,0,0,0,72,540,129.63629816348578,103,11,10.679611650485436,7.466666666666668,103,0,,:,,:,11,0
20200320,S08000031,NHS Greater Glasgow and Clyde,30,130,10.968242718774256,7.34028551179508,3,6,0.5062265870203503,122,1991,167.9828557929196,219,32,14.61187214611872,8.773132282385196,219,0,,:,,:,32,0
20200320,S08000032,NHS Lanarkshire,4,49,7.402259955284308,4.8341289503897515,0,1,0.15106652969967974,47,761,114.96162910145627,66,5,7.575757575757576,7.3643410852713185,66,0,,:,,:,5,0
20200320,S92000003,Scotland,84,448,8.196121478229053,4.939626783754116,5,14,0.2561287961946579,576,7623,139.46212952799124,946,97,10.253699788583509,6.765925367508481,946,0,73,"",8,"",97,0
20200321,S08000015,NHS Ayrshire and Arran,5,32,8.695888475230305,6.52191635642273,0,1,0.27174651485094703,45,565,153.53678089078508,62,5,8.064516129032258,6.516290726817042,62,0,,:,,:,5,0
20200321,S08000016,NHS Borders,0,10,8.677542519958347,4.338771259979174,0,0,0,14,211,183.09614717112115,20,0,0,4.166666666666666,20,0,,:,,:,0,0
20200321,S08000017,NHS Dumfries and Galloway,2,21,14.161440420797087,14.161440420797087,0,0,0,36,491,331.10796412435093,83,2,2.4096385542168677,5.325443786982249,83,0,,:,,:,2,0
20200321,S08000019,NHS Forth Valley,4,41,13.401758572222404,8.498676167750792,0,3,0.9806164808943222,39,558,182.39466544634394,57,4,7.017543859649122,8.353221957040573,57,0,,:,,:,4,0
20200321,S08000020,NHS Grampian,0,23,3.9279310050379985,1.195457262402869,0,1,0.1707796089146956,18,397,67.79950473913414,22,0,0,3.664921465968586,22,0,,:,,:,0,0
